#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
676,The Necklace of Blood,"Mar 27, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ramos Creative Minds,Ramos Creative Minds,Visual Novel
677,Oakwood Academy of Spells and Sorcery,"Mar 26, 2018",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tranquil Studios,Tranquil Studios,Visual Novel
678,His Chuunibyou Cannot Be Cured!,"Mar 22, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tamaya Kagiya,MangaGamer,Visual Novel
679,The Adventurous Four,"Mar 22, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NLB project,NLB project,Visual Novel
680,Crypto Girl The Visual Novel,"Mar 21, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Nikita ""Ghost_RUS""",Ghost_RUS Games,Visual Novel
682,King Of Mazes,"Mar 15, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),King Key Games,King Key Games,Visual Novel
683,The 25th Ward: The Silver Case,"Mar 13, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"GRASSHOPPER MANUFACTURE INC., Active Gaming Media Inc.","NIS America, Inc.",Visual Novel
685,Azure Saga: Pathfinder,"Mar 13, 2018",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MassHive Media,MassHive Media,Visual Novel
686,Edepth Angel: Pinocchio's Murder,"Mar 25, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Altabestudio,Altabestudio,Visual Novel
687,Frequent Flyer: A Long Distance Love Story,"Mar 12, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NewWestGames,NewWestGames,Visual Novel
688,Ignis Avis Venatio,"Mar 12, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BOMHAT and Ezyn,BOSS#3,Visual Novel
689,Oedipus Dating Sim,"Mar 12, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wholetone Games,Wholetone Games,Visual Novel
690,The Fruitless Flower 雾雨中的徒花,"Mar 9, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),凝冰剑斩,凝冰剑斩,Visual Novel
692,Re;Lord 1 ~The witch of Herfort and stuffed animals~,"Mar 9, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Escu:de, Element",Sekai Project,Visual Novel
694,The Agency: Chapter 2,"Mar 8, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sapphire Dragon Productions,Sapphire Dragon Productions,Visual Novel
695,My Sweet Waifu,"Mar 7, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Labscle Entertainment,Labscle Entertainment,Visual Novel
696,Silenced: The House,"Mar 8, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Graven Visual Novels,Graven Visual Novels,Visual Novel
697,Twin Blue Moons,"Mar 7, 2018",$2.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Arcus Plume,Arcus Plume,Visual Novel
698,TOMORROW DON'T COME - Puzzling Depression,"Mar 5, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Peace & Love Games,Peace & Love Games,Visual Novel
702,Song of Memories (Complete Scenario),"Feb 28, 2018",$39.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Future Tech Lab Co.,Ltd.","Future Tech Lab Co.,Ltd.",Visual Novel
704,Secret Little Haven,"Feb 27, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hummingwarp Interactive,Hummingwarp Interactive,Visual Novel
706,Radiant Melodia,"Feb 26, 2018",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),TopazShrine,TopazShrine,Visual Novel
707,Dusk Of Confinement,"Feb 23, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SashaNyasha,SashaNyasha,Visual Novel
708,A Salem Witch Trial - Murder Mystery,"Feb 22, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Digital Bento,Digital Bento,Visual Novel
710,Shape of America: Episode One,"Feb 21, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),kuklam studios,kuklam studios,Visual Novel
711,Mhakna Gramura and Fairy Bell,"Feb 19, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ALICE IN DISSONANCE,ALICE IN DISSONANCE,Visual Novel
712,Red Embrace,"Feb 15, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Argent Games,Argent Games,Visual Novel
713,Crossroad,"Feb 14, 2018",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),kalanhow,TsunamiGames,Visual Novel
714,miraclr - Divine Dating Sim,"Feb 14, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Woodsy Studio,Woodsy Studio,Visual Novel
716,Speed Dating for Ghosts,"Feb 13, 2018",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Copychaser Games,Copychaser Games,Visual Novel
717,绝望游戏 / Desperate game,"Feb 13, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),橙光游戏,橙光游戏,Visual Novel
718,KOEWOTAYORINI SP / 声之寄托SP,"Feb 13, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),あみそ組,"Pujia8 Studio, Gamera Game",Visual Novel
719,真实幻象 / Behind The Truth,"Feb 13, 2018",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),橙光游戏,橙光游戏,Visual Novel
720,Miss Fisher and the Deathly Maze,"Feb 7, 2018",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tin Man Games,Tin Man Games,Visual Novel
722,The Seven Districts of Sin: The Tail Makes the Fox - Episode 1,"Aug 12, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Reine Works,Top Hat Curios & Oddities,Visual Novel
723,Fable of the Sword,"Feb 8, 2018",$0.59,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),蔷薇千墨游戏组,SakuraGame,Visual Novel
724,Cassandra's Fabulous Foray,"Feb 7, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Arcani Interactive,Arcani Interactive,Visual Novel
727,初颜 - The Prototype,"Feb 6, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),发胶事务所 Hairgel Agency,发胶事务所 Hairgel Agency,Visual Novel
729,Seven Mysteries: The Last Page,"Feb 5, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sang Hendrix,Sang Hendrix,Visual Novel
730,"Tears - 9, 10","Jan 31, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fancyday,Fancyday,Visual Novel
732,Monobeno,"Jan 26, 2018",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lose,HIKARI FIELD,Visual Novel
734,My Life as a Maiden,"Jan 26, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RhinoGearz,RhinoGearz,Visual Novel
735,Grisaia Phantom Trigger Vol.4,"Jan 25, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
737,Your Royal Gayness,"Jan 25, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lizard Hazard Games,Lizard Hazard Games,Visual Novel
738,KAKUSANKIBOU / 扩散希望,"Jan 24, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),あみそ組,"Pujia8 Studio, Gamera Game",Visual Novel
739,春风 | Spring Breeze,"Jan 19, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),木子工坊,HongbinGame,Visual Novel
741,Return of Red Riding Hood Enhanced Edition,"Jan 19, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NLB project,NLB project,Visual Novel
742,Ascendant Hearts,"Jan 18, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Visualnoveler,Visualnoveler,Visual Novel
743,Sorcery Jokers All Ages Version,"Jan 12, 2018",$39.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),3rdEye,MangaGamer,Visual Novel
744,Memento of Spring,"Jan 9, 2018",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bright Onion Studios,Bright Onion Studios,Visual Novel
745,Chess of Blades,"Jan 5, 2018",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Argent Games,Argent Games,Visual Novel
747,Army of Tentacles: (Not) A Cthulhu Dating Sim: Black GOAT of the Woods Edition,"Jan 4, 2018",$10.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Stegalosaurus Game Development,Stegalosaurus Game Development,Visual Novel
748,Christmas Tale - Visual Novel,"Jan 2, 2018",$1.19,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),morojenoe's empire,morojenoe's empire,Visual Novel
750,Once in Yaissor 2,"Dec 29, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Valera Entertainment,Valera Entertainment,Visual Novel
751,East 73: Magenta Fairytale,"Apr 17, 2011",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Magenta Factory,Magenta Factory,Visual Novel
755,Happiness Drops!,"Dec 26, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ARES Inc.,ARES Inc.,Visual Novel
757,Man of Law | Judge simulator,"Dec 22, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vitalii Holiev,Vitalii Holiev,Visual Novel
760,Animals Memory,"Dec 20, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Laush Dmitriy Sergeevich,Laush Dmitriy Sergeevich,Visual Novel
761,Time Tenshi Paradox: Episode 1,"Dec 20, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Silver Cow Studio,Silver Cow Studio,Visual Novel
762,SeaBed,"Dec 19, 2017",$13.39,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Paleontology,Fruitbat Factory,Visual Novel
763,Dragon Sinker,"Dec 19, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Exe Create Inc.,KEMCO,Visual Novel
764,A Clockwork Ley-Line: The Borderline of Dusk,"Dec 18, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Unison Shift: Blossom,Sekai Project,Visual Novel
767,Omega Quintet,"Dec 15, 2017",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Idea Factory,Ghostlight LTD,Visual Novel
771,Together We Live,"Dec 8, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Water Phoenix,KEMCO,Visual Novel
772,No One But You,"Dec 8, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Unwonted Studios,Unwonted Studios,Visual Novel
773,Shadowhand: RPG Card Game,"Dec 7, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Grey Alien Games,Positech Games,Visual Novel
774,LongStory,"Dec 6, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bloom Digital Media,Bloom Digital Media,Visual Novel
775,The Francy Droo & Friends Collection,"Dec 5, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Oh, a Rock! Studios","Oh, a Rock! Studios",Visual Novel
776,Truth: Disorder,"Dec 5, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),JustE AAN,JustE Publishing,Visual Novel
778,The Ghost of Joe Papp,"Nov 30, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Stegalosaurus Game Development,Stegalosaurus Game Development,Visual Novel
779,BAPTISM,"Oct 31, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Samantha Arehart,Samantha Arehart,Visual Novel
781,VoiceActress,"Nov 28, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dieselmine,Dieselmine,Visual Novel
782,Reverse Fantasy Legend,"Nov 23, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),废材炼金术士,废材炼金术士,Visual Novel
785,Umineko When They Cry - Answer Arcs,"Nov 17, 2017",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),07th Expansion,MangaGamer,Visual Novel
788,On Earth As It Is In Heaven - A Kinetic Novel,"Nov 15, 2017",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Afterthought Studios,Afterthought Studios,Visual Novel
789,Far from Noise,"Nov 14, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),George Batchelor,George Batchelor,Visual Novel
795,Dreadnought Sol,"Nov 2, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),The Sherrinford,The Sherrinford,Visual Novel
799,Little Busters! English Edition,"Nov 1, 2017",$34.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VisualArts/Key,VisualArts,Visual Novel
801,Love all you have left,"Oct 31, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Attila D.,Attila D.,Visual Novel
802,VOID,"Oct 31, 2017",$10.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vifth Floor,Sekai Project,Visual Novel
804,以罪之名 / In the name of sin,"Oct 29, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),橙光游戏,橙光游戏,Visual Novel
805,Legends of Talia: Arcadia,"Oct 27, 2017",$1.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winged Cloud,Winged Cloud,Visual Novel
808,Winter Wolves Classic Games Collection,"Oct 25, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winter Wolves,Winter Wolves,Visual Novel
809,Blackberry Honey,"Oct 24, 2017",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ebi-hime,ebi-hime,Visual Novel
810,The Girl on the Train,"Oct 23, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NewWestGames,NewWestGames,Visual Novel
811,Within a Rose,"Oct 20, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RhinoGearz,RhinoGearz,Visual Novel
812,The Merchant Memoirs,"Oct 6, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Afterthought Studios,Afterthought Studios,Visual Novel
813,Mutiny!!,"Oct 20, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lupiesoft,"Lupiesoft, MangaGamer",Visual Novel
816,7 days with Death,"Oct 13, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Narrator, STORIA",Narrator,Visual Novel
817,Valentine Panic,"Feb 14, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Michaela Laws,Michaela Laws,Visual Novel
819,Pinewood Island,"Aug 25, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jaime Scribbles Games,Jaime Scribbles Games,Visual Novel
823,Beyond the Sunset 斜阳下的彼岸,"Oct 5, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),凝冰剑斩,凝冰剑斩,Visual Novel
825,How to Fool a Liar King,"Oct 4, 2017",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ROSEVERTE,ROSEVERTE,Visual Novel
826,Captain Firebeard and the Bay of Crows,"Oct 4, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sapphire Dragon Productions,Sapphire Dragon Productions,Visual Novel
828,Carpe Diem: Reboot,"Oct 30, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Moonlit Works,Moonlit Works,Visual Novel
829,Space Live - Advent of the Net Idols,"Sep 29, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Circus,MangaGamer,Visual Novel
830,Romance with Chocolate - Hidden Object in Paris. HOPA,"Sep 28, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Crisp App Studio,Crisp App Studio,Visual Novel
831,Pale Spectrum - Part Two of the Book of Gray Magic,"Sep 28, 2017",$16.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ithaqua Labs,Ithaqua Labs,Visual Novel
839,Galaxy Girls,"Sep 15, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dharker Studios,Dharker Studios,Visual Novel
841,Corrupt - Political Simulator,"Sep 15, 2017",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",Visual Novel
842,Bunka no Kenkyu - Revival of Queen Leyak -,"Sep 14, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BnK Team,DEVGRU-P,Visual Novel
844,Forbidden Love,"Sep 11, 2017",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Accela,Inc.",Dogenzaka Lab,Visual Novel
847,Star Story: The Horizon Escape,"Sep 5, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),EvilCoGames,EvilCoGames,Visual Novel
848,AMPLITUDE: A Visual Novel,"Sep 5, 2017",$10.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ceylon Entertainment,Ceylon Entertainment,Visual Novel
849,The Last Birdling,"Aug 31, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),InvertMouse,InvertMouse,Visual Novel
852,The Wolf's Bite,"Aug 28, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"ericmbernier, bitmOO, davecoughlin76",ericmbernier,Visual Novel
855,The Seasons,"Aug 25, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Miki Squadron Project,"Miki Squadron Project, 幻爵工作室",Visual Novel
856,Star Waker,"Aug 25, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),From The Bard,From The Bard,Visual Novel
859,Ghosts of Miami,"Aug 22, 2017",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pillow Fight,Pillow Fight,Visual Novel
860,Anomie,"Aug 22, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cascade of Leaves,Cascade of Leaves,Visual Novel
861,Order of Ataxia: Initial Effects,"Aug 17, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),IDHAS Studios,Sekai Project,Visual Novel
862,SOULS,"Aug 14, 2017",$1.19,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Team Fork,Team Fork,Visual Novel
867,M1: A Death in the Desert,"Aug 8, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dracula's Cave,Dracula's Cave,Visual Novel
868,Blind Witch -Peek Window-,"Jan 12, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),つじは(tsujihaneta),つじは(tsujihaneta),Visual Novel
870,Princess Evangile W Happiness - Steam Edition,"Jul 28, 2017",$34.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),MOONSTONE,MangaGamer,Visual Novel
871,Pink Rage Otome,"Jul 28, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),cyboheart,cyboheart,Visual Novel
873,Grisaia Phantom Trigger Vol.3,"Jul 27, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
875,WAGAMAMA HIGH SPEC,"Jul 26, 2017",$39.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),madosoft,Sekai Project,Visual Novel
876,Blind Men,"Jul 25, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Man-Eater Games,Man-Eater Games,Visual Novel
879,Cycle (轮回),"Jul 24, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Yaka,Yaka,Visual Novel
880,Dysfunctional Systems: Orientation,"Jul 24, 2017",$2.49,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dischan Media,Dischan Media,Visual Novel
881,Seduction 誘惑,"Jul 22, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gnioto VR,Gnioto VR,Visual Novel
883,My Personal Angel,"Jul 21, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),morojenoe's empire,morojenoe's empire,Visual Novel
884,King of Bali,"Jul 21, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),King Key Games,King Key Games,Visual Novel
885,Tell a Demon,"Jul 13, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sun Labyrinth LLC,Sun Labyrinth LLC,Visual Novel
888,Golem Creation Kit,"Jul 14, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Illuminated Games,AAD Productions,Visual Novel
891,Metal as Phuk,"Jul 13, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Crankage Games,Crankage Games,Visual Novel
893,Cicadas - The IQA Edition,"Jul 8, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"轻文, Pinoco Game, StudioASC",StudioASC,Visual Novel
895,Little Red Lie,"Jul 7, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),WZOGI,WZOGI,Visual Novel
896,"Libra of the Vampire Princess: Lycoris & Aoi in ""The Promise"" PLUS Iris in ""Homeworld""","Jul 7, 2017",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"onomatope*, MiKandi Japan","onomatope*, MiKandi Japan",Visual Novel
897,Spirits: Ciel Bleu,"Jul 7, 2017",$5,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lucascubestudios,Lucascubestudios,Visual Novel
899,Antiquia Lost,"Jul 6, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Exe Create Inc.,KEMCO,Visual Novel
900,Dal Segno,"Jun 30, 2017",$39.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Circus,MangaGamer,Visual Novel
902,Equivoque,"Jun 27, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jenny Bee Presents,Jenny Bee Presents,Visual Novel
903,Your Smile Beyond Twilight:黄昏下的月台上,"Jun 23, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lingtan Studio,Lingtan Studio,Visual Novel
904,Libra of the Vampire Princess,"Jun 20, 2017",$39.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"onomatope*, MiKandi Japan","onomatope*, MiKandi Japan",Visual Novel
905,ESCAPE Room: Reality,"Jun 20, 2017",$3.59,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Team Neetbytes,Team Neetbytes,Visual Novel
910,Amber's Magic Shop,"Jun 8, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winter Wolves,Winter Wolves,Visual Novel
911,Dragon Essence - Color My World -,"May 5, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zeiva Inc,Zeiva Inc,Visual Novel
914,Super Army of Tentacles 3: The Search for Army of Tentacles 2,"May 30, 2017",$10.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Stegalosaurus Game Development,Stegalosaurus Game Development,Visual Novel
916,OMEGA PATTERN - VISUAL NOVEL,"May 26, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Borokai Studio,Borokai Studio,Visual Novel
918,Walkerman,"May 22, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ScalemaiL,Sekai Project,Visual Novel
920,克莉丝的炎之信仰 Cryste: the Faith of Fire Vol.1,"May 17, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Salvation,"JingtuStudio, 轻文",Visual Novel
921,Tomboys Need Love Too!,"May 12, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zetsubou,Zetsubou,Visual Novel
922,A Butterfly in the District of Dreams,"May 12, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Life a Little,Sekai Project,Visual Novel
924,"Remember, Remember","May 11, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Michaela Laws, Ethan Nakashima",Michaela Laws,Visual Novel
925,The Grand Ball,"May 10, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Last Lotus,Last Lotus,Visual Novel
926,Gakuen Club,"May 9, 2017",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),OperaHouse Corporation,Dogenzaka Lab,Visual Novel
929,Lily of the Valley,"May 5, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ebi-hime,ebi-hime,Visual Novel
934,Higurashi When They Cry Hou - Ch. 5 Meakashi,"Apr 28, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),07th Expansion,MangaGamer,Visual Novel
935,The Eden of Grisaia,"Apr 28, 2017",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
936,Grisaia Phantom Trigger Vol.2,"Apr 27, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Frontwing,Frontwing USA,Visual Novel
939,PSYCHO-PASS: Mandatory Happiness,"Apr 24, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"MAGES. Inc., 5pb.","NIS America, Inc.",Visual Novel
941,Scar of the Doll 人形の傷跡,"Apr 20, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Child-Dream,KOMODO,Visual Novel
942,Kimmy,"Apr 18, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Star Maid Games,,Visual Novel
944,The Falconers: Moonlight,"Apr 18, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bionic Penguin,Sekai Project,Visual Novel
945,＜/reality＞,"Apr 18, 2017",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fancy Fish Games,Fancy Fish Games,Visual Novel
946,The Charming Empire,"Apr 18, 2017",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),OperaHouse Corporation,Dogenzaka Lab,Visual Novel
948,Four Horsemen,"Apr 15, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Nuclear Fishin' Software,Nuclear Fishin' Software,Visual Novel
950,Blue Bird,"Apr 13, 2017",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Deadline Soft,Deadline Soft,Visual Novel
951,Nightshade／百花百狼,"Apr 12, 2017",$34.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Red Entertainment, LANTERN ROOMS",D3PUBLISHER,Visual Novel
